vn_published_ams_db,tams_agents,lst_prom_evl_dt,f1058a1a-1f51-4fa4-8dfb-6eaa01fdb8e0,VN,AMS,Internal,Distributor,END
vn_published_ams_db,tams_agt_honor_define,dtl_type,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_processes,process_nm,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_excpt_myb,prom_run_num,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_accumulators,prev_mth_acum_ind,bb1d4597-1293-4920-a4a7-73b98d371d5e,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_actv_agt,trxn_dt,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_prom_demo_profiles,eval_itm_cd,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_training_histories,trng_complt_ind,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_bns_de_process_logs,user_id,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_wrk_prod_by_hiearchy,ytd_sbmt_cc,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_policy_de_details,btch_seq,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_bns_de_details,btch_seq,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_eval_itm_acum_mappings,serv_mth_fct_ind,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_wrk_prom_to_fc,no_cc,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,twrk_semi_annual_bns,pre_fyc_07,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_chart_of_accounts,acct_desc,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,twrk_semi_annual_bns,pre_fyc_06,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_templs,eff_dt,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,twrk_semi_annual_bns,pre_fyc_05,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_dnr_rqst_headers,user_id,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,twrk_semi_annual_bns,pre_fyc_04,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_receipt_history_vn,reasn_cd,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,twrk_semi_annual_bns,pre_fyc_09,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,twrk_semi_annual_bns,pre_fyc_08,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_aws_prod_summary_by_obj,m_07,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_dsr_rpt_sum_local_pension,as_of_dt,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_aws_prod_summary_by_obj,m_06,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_aws_prod_summary_by_obj,m_09,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_acum_de_details,acum_cd,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_aws_prod_summary_by_obj,m_08,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_aws_prod_summary_by_obj,m_03,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,twrk_semi_annual_bns,pre_fyc_03,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_aws_prod_summary_by_obj,m_02,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,twrk_semi_annual_bns,pre_fyc_02,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_aws_prod_summary_by_obj,m_05,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,twrk_semi_annual_bns,pre_fyc_01,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_aws_prod_summary_by_obj,m_04,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_aws_prod_summary_by_obj,m_10,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_aws_prod_summary_by_obj,m_12,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_aws_prod_summary_by_obj,m_11,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_ext_pmt_deduct_de_headers,trxn_dt,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_working_experiences,can_num,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_ranks,demo_strt_mth,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_prod_reasn_acum_mappings,reasn_cd,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_psa_mgr_result,guar_amt,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_mdrt_bns_rates,title,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_non_agt_profiles,mth,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_schd_pmt_process_logs,rmk,null,VN,AMS,Highly_Confidential_PII,Customer,END
vn_published_ams_db,tams_agents,clb_mbr_cd,eb625338-d21a-48a8-a422-0a541e1b3297,VN,AMS,Internal,Distributor,END
vn_published_ams_db,tams_schd_pmt_process_logs,epdt_seq,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_rcpt_req_his,pd_to_dt,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_aws_prod_summary_by_obj,m_13,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_can_telephone,phon_num,null,VN,AMS,Highly_Confidential_PII,Customer,END
vn_published_ams_db,tams_nab_2010,agt_code,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_sm_fix_inc,rmk,null,VN,AMS,Highly_Confidential_PII,Customer,END
vn_published_ams_db,tams_tmr_ape_bns_rates,rates,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_wrk_prod_by_hiearchy,cm_net_iss_pc,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_templs,min_sec_attd_chk,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_locations,office_cd,49a1240a-9043-408d-9125-dafd68d0258e,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_agents,terr_cd,ad44e707-0844-48a0-9dd8-9165ed74b358,VN,AMS,Internal,Distributor,END
vn_published_ams_db,tams_receipts_vn,pr_btch_dt,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_bancas_sale_dtls,pol_stat_cd,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_dmo_vpt_policys,sbmt_dt,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_wrk_new_agt_to_mgr,recal_ind,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_plan_codes,plan_cd,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_mbr_req_profiles,eval_valu_fr,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_agt_acums,acum_bal,abee9b0d-36eb-40a7-b6ea-223484f60268,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_stru_groups,terr_cd,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_receipts_vn,pol_num,null,VN,AMS,Highly_Confidential_PII,Customer,END
vn_published_ams_db,tams_br_misc_bns_mappings,bns_typ,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_inc_ded_elemnts,ele_typ,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_prod_bns_rates,case_cnt_to,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_interview_histories,score,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_policy_fsa,pol_num,null,VN,AMS,Highly_Confidential_PII,Customer,END
vn_published_ams_db,tams_templs,created_dt,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_locations,region_cd,4def3252-203c-41bd-bd67-6b73661186c2,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_br_receipts_modify,typ,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_twrk_prd_bns,fyc_cur,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_receipts_vn,mailbox,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_fin_allwn_rates,cc_to,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_bancas_sale_dtls,pd_to_dt,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_acum_de_details,acum_rmk,null,VN,AMS,Highly_Confidential_PII,Customer,END
vn_published_ams_db,tams_bk_inc,typ,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_stru_groups,mgr_cd,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_aws_prod_summary_by_obj,m_01,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_classes,official_time_yn,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_mimb_rates,agt_typ,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_templ_sections,section_cd,null,VN,AMS,Internal,Customer,END
vn_published_ams_bak_db,tams_agents_bk,rank_eff_dt,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_rcpt_ded,serial_number,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_eval_itm_acum_mappings,acum_cd,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,twrk_allw,plan_cd,null,VN,AMS,Internal,Product,END
vn_published_ams_db,tams_wrk_mba_semi_annual_bns,str_time,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_education_backgrounds,licence_dt,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_wrk_mgr_allw,max_agt_code,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_guarantee_income,team_net_iss_pc_last_3_mth,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_rcpt_req,rcpt_exp_dt,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_agt_rpt_rels2,sub_rank_cd,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_twrk_nab_new,agt_code,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_ext_pmt_deduct_trxns,agt_cd,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_wrk_meetings,agt_cd,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_acum_de_details,acum_amt,null,VN,AMS,Internal,Customer,END
vn_published_ams_bak_db,tams_agents_bk,grp_prof_eff_dt,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_wrk_bk_allwn,amt_base,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_candidates,ins_exp_ind,59e1a8d1-6909-481e-9cac-8c3a38188649,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_training_histories,trng_prd,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_dmo_ape_bns_rates,ape_from,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_mit_charge_dtls,updated_dt,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_templs,created_by,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_bns_trxns,prces_ind,afeae56b-d64c-4adb-9227-d9a116966837,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_loc_acums,loc_cd,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_wrk_inventory_receipts,br_code,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_wrk_bk_bns_dtls,rels_run_num,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_locations,chnl,ccda7b8e-a66b-421c-ae6a-c79a5d68bb4f,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_crr_transactions,mode_num,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_acct_journals,agt_cd,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_agt_plan_nab,cc_2nd_full_q,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_dmo_ape_bns_rates,ape_to,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_exam_details,official_time_yn,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_sm_hierarchy_log,log_date,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_attd_chk_by_secs,class_cd,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_res_pro,um_cur_yr,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_receipts_vn,to_date,null,VN,AMS,Highly_Confidential_PII,Customer,END
vn_published_ams_db,twrk_allw,cvg_eff_age,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_agents,lic_num,9b16d741-9f1b-484e-8547-e2581254d5ca,VN,AMS,Internal,Distributor,END
vn_published_ams_db,taip_pers_summ_by_level,trxn_dt,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_working_experiences,wrk_end_dt,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_earn_stmts,crcy_cd,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_non_agt_profiles,itm_desc,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_tmr_pols_mapping,pol_num,null,VN,AMS,Highly_Confidential_PII,Customer,END
vn_published_ams_db,tams_receipt_history_vn,adm_code,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_demo_by_guarantee_rules,no_mth_as_mgr,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_training_cats,training_cat_cd,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_priority_vs_mass_agents,user_id,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_compensations_eng,ele_cd,null,VN,AMS,Internal,Customer,END
vn_published_ams_bak_db,tams_agents_bk,run_num,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_agents,chnl_cd,7d65e9d3-fc1f-4023-82bf-85a4996a0fec,VN,AMS,Internal,Distributor,END
vn_published_ams_db,tmis_premium_persistency,cat,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_class_exam_links,class_cd,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tmis_premium_persistency,code,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_res_pro,cc,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,taip_pers_summ_by_level,code,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_excpt_notes,typ,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_agt_code_ranges,br_code,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_policy_de_details,bill_mthd,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_exam_schds,end_hr,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_attd_chk_by_secs,updated_by,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_class_prefix,br_code,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_candidate_rslts,contract,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_sections,created_by,null,VN,AMS,Internal,Customer,END
vn_published_ams_bak_db,tams_agents_bk,trmn_reasn,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_gp_feed,prem_grp,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_mt_evaluation,mt_ind,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_guarantee_income,guarantee_inc,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_branch_by_chnl,br_code,288a0f8f-d891-46b3-8caf-7d1993e86e4b,VN,AMS,Internal,Customer,END
vn_published_ams_db,twrk_mga_additional_bns,typ,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_mt_evaluation,mt_pers_reqre,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_wrk_gtf_rpt,cumm_adj_fyc_subsidy,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_agt_violation,sett_rmk,ac05877e-8e34-4f07-8623-821dd0b9194b,VN,AMS,Highly_Confidential_PII,Customer,END
vn_published_ams_db,tams_sections,created_dt,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_bns_trxns,sub_agt_cd,4192981c-2427-49ea-bd68-a9a6ef5fffc3,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_bns_trxn_histories,bns_dt,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_mgr_mnt_profiles,basic_allwn,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,twrk_mga_details,rank_cd,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_policy_de_headers,user_id,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_wrk_mgr_allw_new,net_iss_pc,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_interview_histories,pass_ind,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_attd_chk_by_secs,updated_dt,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_hcp_profiles,hcp_grp,null,VN,AMS,Internal,Customer,END
vn_published_ams_bak_db,tams_crr_transactions_bk,plan_cd,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_dnr_details,user_id,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_classes,updated_by,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_rcpt_req,br_code,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_wrk_gtf_rpt,ind_att,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_avicad_rslts,rmk,null,VN,AMS,Highly_Confidential_PII,Customer,END
vn_published_ams_db,tams_wrk_bk_ape,pol_num,null,VN,AMS,Highly_Confidential_PII,Customer,END
vn_published_ams_db,tams_exam_details,format,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_agt_violation,vio_ind,f0a07125-e9e7-421f-88e6-2ad1b5e7edb2,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_mga_gtf_profiles,itm_cd,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_mgr_spec_bns,second_earn,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_gp_feed,cmpgn_cd,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_rcpt_controls,pol_prefix,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_attd_chk_by_sec_conducts,class_cd,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_aws_prod_summary_by_obj,run_num,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_wrk_rider_cc,serv_agt,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_stru_group_defns,stru_grp_ordr,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_mi_income,run_num,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_wrk_gtf_rpt,pro_agt_req,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_excpt_srb,user_id,null,VN,AMS,Internal,Customer,END
vn_published_ams_db,tams_error_logs,rec_num,null,VN,AMS,Internal,Customer,END
